Track	Start_Time	Pitch	Duration	Dynamic
4.0	32.0	76	0.500	100
4.0	32.500	74	0.500	100
4.0	32.500	77	0.500	100
4.0	33.0	79	0.500	100
4.0	33.0	76	0.500	100
5.0	33.0	48	0.500	100
4.0	33.500	76	0.500	100
4.0	33.500	79	0.500	100
5.0	33.500	60	0.500	100
4.0	34.0	81	0.250	100
5.0	34.0	52	0.500	100
4.0	34.250	79	0.250	100
4.0	34.500	77	0.250	100
5.0	34.500	64	0.500	100
4.0	34.750	76	0.250	100
4.0	35.0	71	0.500	100
4.0	35.0	74	1.0	100
5.0	35.0	55	1.0	100
4.0	35.500	67	0.500	100
4.0	36.0	72	0.500	100
4.0	36.0	76	0.500	100
4.0	36.500	74	0.500	100
4.0	36.500	77	0.500	100
4.0	37.0	76	0.500	100
4.0	37.0	79	0.500	100
5.0	37.0	48	0.500	100
4.0	37.500	79	0.500	100
4.0	37.500	76	0.500	100
5.0	37.500	60	0.500	100
4.0	38.0	81	0.250	100
5.0	38.0	52	0.500	100
4.0	38.250	79	0.250	100
4.0	38.500	77	0.250	100
5.0	38.500	64	0.500	100
4.0	38.750	76	0.250	100
4.0	39.0	74	1.0	100
4.0	39.0	71	1.0	100
5.0	39.0	55	1.0	100
4.0	40.0	69	0.500	100
4.0	40.0	72	0.500	100
4.0	40.500	71	0.500	100
4.0	40.500	74	0.500	100
4.0	41.0	72	0.500	100
4.0	41.0	76	0.500	100
5.0	41.0	45	0.500	100
4.0	41.500	76	0.500	100
4.0	41.500	72	0.500	100
5.0	41.500	57	0.500	100
4.0	42.0	77	0.250	100
5.0	42.0	48	0.500	100
4.0	42.250	76	0.250	100
4.0	42.500	74	0.250	100
5.0	42.500	60	0.500	100
4.0	42.750	72	0.250	100
4.0	43.0	68	0.500	100
4.0	43.0	71	1.0	100
5.0	43.0	52	1.0	100
4.0	43.500	64	0.500	100
4.0	44.0	69	0.500	100
4.0	44.0	72	0.500	100
4.0	44.500	71	0.500	100
4.0	44.500	74	0.500	100
4.0	45.0	76	0.500	100
4.0	45.0	72	0.500	100
5.0	45.0	45	0.500	100
4.0	45.500	72	0.500	100
4.0	45.500	76	0.500	100
5.0	45.500	57	0.500	100
4.0	46.0	77	0.250	100
5.0	46.0	48	0.500	100
4.0	46.250	76	0.250	100
4.0	46.500	74	0.250	100
5.0	46.500	60	0.500	100
4.0	46.750	72	0.250	100
4.0	47.0	71	1.0	100
4.0	47.0	68	1.0	100
5.0	47.0	52	1.0	100
0.0	48.0	71	0.250	100
0.0	48.250	69	0.250	100
0.0	48.500	68	0.250	100
0.0	48.750	69	0.250	100
0.0	49.0	72	0.500	100
1.0	49.0	57	0.500	100
1.0	49.500	64	0.500	100
1.0	49.500	60	0.500	100
0.0	50.0	74	0.250	100
1.0	50.0	60	0.500	100
1.0	50.0	64	0.500	100
0.0	50.250	72	0.250	100
1.0	50.500	64	0.500	100
1.0	50.500	60	0.500	100
0.0	50.500	71	0.250	100
0.0	50.750	72	0.250	100
1.0	51.0	57	0.500	100
0.0	51.0	76	0.500	100
1.0	51.500	64	0.500	100
1.0	51.500	60	0.500	100
1.0	52.0	64	0.500	100
1.0	52.0	60	0.500	100
0.0	52.0	77	0.250	100
0.0	52.250	76	0.250	100
0.0	52.500	75	0.250	100
1.0	52.500	60	0.500	100
1.0	52.500	64	0.500	100
0.0	52.750	76	0.250	100
0.0	53.0	83	0.250	100
1.0	53.0	57	0.500	100
0.0	53.250	81	0.250	100
1.0	53.500	64	0.500	100
1.0	53.500	60	0.500	100
0.0	53.500	80	0.250	100
0.0	53.750	81	0.250	100
1.0	54.0	57	0.500	100
0.0	54.0	83	0.250	100
0.0	54.250	81	0.250	100
0.0	54.500	80	0.250	100
1.0	54.500	60	0.500	100
1.0	54.500	64	0.500	100
0.0	54.750	81	0.250	100
0.0	55.0	84	1.0	100
1.0	55.0	53	0.500	100
1.0	55.500	63	0.500	100
1.0	55.500	57	0.500	100
0.0	56.0	81	0.500	100
1.0	56.0	57	0.500	100
1.0	56.0	63	0.500	100
1.0	56.500	63	0.500	100
1.0	56.500	57	0.500	100
0.0	56.500	83	0.500	100
1.0	57.0	52	0.500	100
0.0	57.0	84	0.500	100
0.0	57.500	83	0.500	100
1.0	57.500	57	0.500	100
1.0	57.500	64	0.500	100
0.0	58.0	81	0.500	100
1.0	58.0	50	0.500	100
1.0	58.500	59	0.500	100
1.0	58.500	53	0.500	100
0.0	58.500	80	0.500	100
1.0	59.0	48	0.500	100
0.0	59.0	81	0.500	100
0.0	59.500	76	0.500	100
1.0	59.500	52	0.500	100
1.0	59.500	57	0.500	100
0.0	60.0	77	0.500	100
1.0	60.0	50	0.500	100
1.0	60.500	59	0.500	100
1.0	60.500	53	0.500	100
0.0	60.500	74	0.500	100
0.0	61.0	72	1.0	100
1.0	61.0	57	0.500	100
1.0	61.0	52	0.500	100
1.0	61.500	52	0.500	100
1.0	61.500	57	0.500	100
0.0	62.0	72	0.130	100
1.0	62.0	56	0.500	100
1.0	62.0	52	0.500	100
0.0	62.130	71	0.130	100
0.0	62.250	72	0.130	100
0.0	62.380	71	0.130	100
1.0	62.500	52	0.500	100
1.0	62.500	56	0.500	100
0.0	62.500	72	0.130	100
0.0	62.630	71	0.130	100
0.0	62.750	69	0.130	100
0.0	62.880	71	0.130	100
0.0	63.0	69	1.0	100
1.0	63.0	57	1.0	100
1.0	63.0	45	1.0	100
6.0	64.0	72	0.500	100
6.0	64.0	76	0.500	100
6.0	64.500	74	0.500	100
6.0	64.500	77	0.500	100
6.0	65.0	79	0.500	100
6.0	65.0	76	0.500	100
7.0	65.0	48	0.500	100
6.0	65.500	76	0.500	100
6.0	65.500	79	0.500	100
7.0	65.500	60	0.500	100
6.0	66.0	81	0.250	100
7.0	66.0	52	0.500	100
6.0	66.250	79	0.250	100
6.0	66.500	77	0.250	100
7.0	66.500	64	0.500	100
6.0	66.750	76	0.250	100
6.0	67.0	71	0.500	100
6.0	67.0	74	1.0	100
7.0	67.0	55	1.0	100
6.0	67.500	67	0.500	100
6.0	68.0	72	0.500	100
6.0	68.0	76	0.500	100
6.0	68.500	74	0.500	100
6.0	68.500	77	0.500	100
6.0	69.0	76	0.500	100
6.0	69.0	79	0.500	100
7.0	69.0	48	0.500	100
6.0	69.500	79	0.500	100
6.0	69.500	76	0.500	100
7.0	69.500	60	0.500	100
6.0	70.0	81	0.250	100
7.0	70.0	52	0.500	100
6.0	70.250	79	0.250	100
6.0	70.500	77	0.250	100
7.0	70.500	64	0.500	100
6.0	70.750	76	0.250	100
6.0	71.0	74	1.0	100
6.0	71.0	71	1.0	100
7.0	71.0	55	1.0	100
6.0	72.0	69	0.500	100
6.0	72.0	72	0.500	100
6.0	72.500	71	0.500	100
6.0	72.500	74	0.500	100
6.0	73.0	72	0.500	100
6.0	73.0	76	0.500	100
7.0	73.0	45	0.500	100
6.0	73.500	76	0.500	100
6.0	73.500	72	0.500	100
7.0	73.500	57	0.500	100
6.0	74.0	77	0.250	100
7.0	74.0	48	0.500	100
6.0	74.250	76	0.250	100
6.0	74.500	74	0.250	100
7.0	74.500	60	0.500	100
6.0	74.750	72	0.250	100
6.0	75.0	68	0.500	100
6.0	75.0	71	1.0	100
7.0	75.0	52	1.0	100
6.0	75.500	64	0.500	100
6.0	76.0	69	0.500	100
6.0	76.0	72	0.500	100
6.0	76.500	71	0.500	100
6.0	76.500	74	0.500	100
6.0	77.0	76	0.500	100
6.0	77.0	72	0.500	100
7.0	77.0	45	0.500	100
6.0	77.500	72	0.500	100
6.0	77.500	76	0.500	100
7.0	77.500	57	0.500	100
6.0	78.0	77	0.250	100
7.0	78.0	48	0.500	100
6.0	78.250	76	0.250	100
6.0	78.500	74	0.250	100
7.0	78.500	60	0.500	100
6.0	78.750	72	0.250	100
6.0	79.0	71	1.0	100
6.0	79.0	68	1.0	100
7.0	79.0	52	1.0	100
2.0	80.0	71	0.250	100
2.0	80.250	69	0.250	100
2.0	80.500	68	0.250	100
2.0	80.750	69	0.250	100
2.0	81.0	72	0.500	100
3.0	81.0	57	0.500	100
3.0	81.500	64	0.500	100
3.0	81.500	60	0.500	100
3.0	82.0	64	0.500	100
2.0	82.0	74	0.250	100
3.0	82.0	60	0.500	100
2.0	82.250	72	0.250	100
2.0	82.500	71	0.250	100
3.0	82.500	64	0.500	100
3.0	82.500	60	0.500	100
2.0	82.750	72	0.250	100
3.0	83.0	57	0.500	100
2.0	83.0	76	0.500	100
3.0	83.500	64	0.500	100
3.0	83.500	60	0.500	100
2.0	84.0	77	0.250	100
3.0	84.0	64	0.500	100
3.0	84.0	60	0.500	100
2.0	84.250	76	0.250	100
3.0	84.500	64	0.500	100
2.0	84.500	75	0.250	100
3.0	84.500	60	0.500	100
2.0	84.750	76	0.250	100
2.0	85.0	83	0.250	100
3.0	85.0	57	0.500	100
2.0	85.250	81	0.250	100
2.0	85.500	80	0.250	100
3.0	85.500	64	0.500	100
3.0	85.500	60	0.500	100
2.0	85.750	81	0.250	100
3.0	86.0	57	0.500	100
2.0	86.0	83	0.250	100
2.0	86.250	81	0.250	100
3.0	86.500	64	0.500	100
2.0	86.500	80	0.250	100
3.0	86.500	60	0.500	100
2.0	86.750	81	0.250	100
2.0	87.0	84	1.0	100
3.0	87.0	53	0.500	100
3.0	87.500	63	0.500	100
3.0	87.500	57	0.500	100
3.0	88.0	63	0.500	100
2.0	88.0	81	0.500	100
3.0	88.0	57	0.500	100
2.0	88.500	83	0.500	100
3.0	88.500	63	0.500	100
3.0	88.500	57	0.500	100
3.0	89.0	52	0.500	100
2.0	89.0	84	0.500	100
3.0	89.500	64	0.500	100
2.0	89.500	83	0.500	100
3.0	89.500	57	0.500	100
2.0	90.0	81	0.500	100
3.0	90.0	50	0.500	100
2.0	90.500	80	0.500	100
3.0	90.500	59	0.500	100
3.0	90.500	53	0.500	100
3.0	91.0	48	0.500	100
2.0	91.0	81	0.500	100
3.0	91.500	57	0.500	100
2.0	91.500	76	0.500	100
3.0	91.500	52	0.500	100
2.0	92.0	77	0.500	100
3.0	92.0	50	0.500	100
2.0	92.500	74	0.500	100
3.0	92.500	59	0.500	100
3.0	92.500	53	0.500	100
3.0	93.0	52	0.500	100
2.0	93.0	72	1.0	100
3.0	93.0	57	0.500	100
3.0	93.500	52	0.500	100
3.0	93.500	57	0.500	100
3.0	94.0	52	0.500	100
2.0	94.0	72	0.130	100
3.0	94.0	56	0.500	100
2.0	94.130	71	0.130	100
2.0	94.250	72	0.130	100
2.0	94.380	71	0.130	100
2.0	94.500	72	0.130	100
3.0	94.500	52	0.500	100
3.0	94.500	56	0.500	100
2.0	94.630	71	0.130	100
2.0	94.750	69	0.130	100
2.0	94.880	71	0.130	100
3.0	95.0	45	1.0	100
2.0	95.0	69	1.0	100
3.0	95.0	57	1.0	100
4.0	96.0	81	0.500	100
4.0	96.0	69	0.500	100
4.0	96.500	83	0.500	100
4.0	96.500	71	0.500	100
4.0	97.0	73	1.0	100
4.0	97.0	85	1.0	100
5.0	97.0	57	0.500	100
5.0	97.500	57	0.500	100
4.0	98.0	69	0.500	100
4.0	98.0	81	0.500	100
5.0	98.0	57	0.500	100
4.0	98.500	83	0.500	100
4.0	98.500	71	0.500	100
5.0	98.500	57	0.500	100
4.0	99.0	73	0.500	100
4.0	99.0	85	0.500	100
5.0	99.0	57	0.500	100
4.0	99.500	83	0.500	100
4.0	99.500	71	0.500	100
5.0	99.500	57	0.500	100
4.0	100.0	69	0.500	100
4.0	100.0	81	0.500	100
5.0	100.0	57	0.500	100
4.0	100.500	80	0.500	100
4.0	100.500	68	0.500	100
5.0	100.500	57	0.500	100
4.0	101.0	78	0.500	100
4.0	101.0	66	0.500	100
5.0	101.0	50	0.500	100
4.0	101.500	68	0.500	100
4.0	101.500	80	0.500	100
5.0	101.500	50	0.500	100
4.0	102.0	81	0.500	100
4.0	102.0	69	0.500	100
5.0	102.0	51	0.500	100
4.0	102.500	71	0.500	100
4.0	102.500	83	0.500	100
5.0	102.500	51	0.500	100
4.0	103.0	80	0.500	100
4.0	103.0	68	0.500	100
5.0	103.0	52	0.500	100
4.0	103.500	64	0.500	100
4.0	103.500	76	0.500	100
5.0	103.500	52	0.500	100
4.0	104.0	81	0.500	100
4.0	104.0	69	0.500	100
5.0	104.0	52	0.500	100
4.0	104.500	71	0.500	100
4.0	104.500	83	0.500	100
5.0	104.500	52	0.500	100
4.0	105.0	73	1.0	100
4.0	105.0	85	1.0	100
5.0	105.0	57	0.500	100
5.0	105.500	57	0.500	100
4.0	106.0	81	0.500	100
4.0	106.0	69	0.500	100
5.0	106.0	57	0.500	100
4.0	106.500	71	0.500	100
4.0	106.500	83	0.500	100
5.0	106.500	57	0.500	100
4.0	107.0	73	0.500	100
4.0	107.0	85	0.500	100
5.0	107.0	57	0.500	100
4.0	107.500	83	0.500	100
4.0	107.500	71	0.500	100
5.0	107.500	57	0.500	100
4.0	108.0	69	0.500	100
4.0	108.0	81	0.500	100
5.0	108.0	57	0.500	100
4.0	108.500	80	0.500	100
4.0	108.500	68	0.500	100
5.0	108.500	57	0.500	100
4.0	109.0	78	0.500	100
4.0	109.0	66	0.500	100
5.0	109.0	50	0.500	100
4.0	109.500	71	0.500	100
4.0	109.500	83	0.500	100
5.0	109.500	50	0.500	100
4.0	110.0	80	0.500	100
4.0	110.0	68	0.500	100
5.0	110.0	52	0.500	100
4.0	110.500	64	0.500	100
4.0	110.500	76	0.500	100
5.0	110.500	52	0.500	100
4.0	111.0	69	1.0	100
4.0	111.0	81	1.0	100
5.0	111.0	45	1.0	100
6.0	112.0	81	0.500	100
6.0	112.0	69	0.500	100
6.0	112.500	83	0.500	100
6.0	112.500	71	0.500	100
6.0	113.0	73	1.0	100
6.0	113.0	85	1.0	100
7.0	113.0	57	0.500	100
7.0	113.500	57	0.500	100
6.0	114.0	69	0.500	100
6.0	114.0	81	0.500	100
7.0	114.0	57	0.500	100
6.0	114.500	83	0.500	100
6.0	114.500	71	0.500	100
7.0	114.500	57	0.500	100
6.0	115.0	73	0.500	100
6.0	115.0	85	0.500	100
7.0	115.0	57	0.500	100
6.0	115.500	83	0.500	100
6.0	115.500	71	0.500	100
7.0	115.500	57	0.500	100
6.0	116.0	69	0.500	100
6.0	116.0	81	0.500	100
7.0	116.0	57	0.500	100
6.0	116.500	80	0.500	100
6.0	116.500	68	0.500	100
7.0	116.500	57	0.500	100
6.0	117.0	78	0.500	100
6.0	117.0	66	0.500	100
7.0	117.0	50	0.500	100
6.0	117.500	68	0.500	100
6.0	117.500	80	0.500	100
7.0	117.500	50	0.500	100
6.0	118.0	81	0.500	100
6.0	118.0	69	0.500	100
7.0	118.0	51	0.500	100
6.0	118.500	71	0.500	100
6.0	118.500	83	0.500	100
7.0	118.500	51	0.500	100
6.0	119.0	80	0.500	100
6.0	119.0	68	0.500	100
7.0	119.0	52	0.500	100
6.0	119.500	64	0.500	100
6.0	119.500	76	0.500	100
7.0	119.500	52	0.500	100
6.0	120.0	81	0.500	100
6.0	120.0	69	0.500	100
7.0	120.0	52	0.500	100
6.0	120.500	71	0.500	100
6.0	120.500	83	0.500	100
7.0	120.500	52	0.500	100
6.0	121.0	73	1.0	100
6.0	121.0	85	1.0	100
7.0	121.0	57	0.500	100
7.0	121.500	57	0.500	100
6.0	122.0	81	0.500	100
6.0	122.0	69	0.500	100
7.0	122.0	57	0.500	100
6.0	122.500	71	0.500	100
6.0	122.500	83	0.500	100
7.0	122.500	57	0.500	100
6.0	123.0	73	0.500	100
6.0	123.0	85	0.500	100
7.0	123.0	57	0.500	100
6.0	123.500	83	0.500	100
6.0	123.500	71	0.500	100
7.0	123.500	57	0.500	100
6.0	124.0	69	0.500	100
6.0	124.0	81	0.500	100
7.0	124.0	57	0.500	100
6.0	124.500	80	0.500	100
6.0	124.500	68	0.500	100
7.0	124.500	57	0.500	100
6.0	125.0	78	0.500	100
6.0	125.0	66	0.500	100
7.0	125.0	50	0.500	100
6.0	125.500	71	0.500	100
6.0	125.500	83	0.500	100
7.0	125.500	50	0.500	100
6.0	126.0	80	0.500	100
6.0	126.0	68	0.500	100
7.0	126.0	52	0.500	100
6.0	126.500	64	0.500	100
6.0	126.500	76	0.500	100
7.0	126.500	52	0.500	100
6.0	127.0	69	1.0	100
6.0	127.0	81	1.0	100
7.0	127.0	45	1.0	100
8.0	128.0	85	0.250	100
8.0	128.250	86	0.250	100
8.0	128.500	85	0.250	100
8.0	128.750	83	0.250	100
8.0	129.0	81	0.250	100
9.0	129.0	54	0.500	100
8.0	129.250	83	0.250	100
8.0	129.500	81	0.250	100
9.0	129.500	61	0.500	100
9.0	129.500	57	0.500	100
8.0	129.750	80	0.250	100
9.0	130.0	61	0.500	100
8.0	130.0	78	0.250	100
9.0	130.0	57	0.500	100
8.0	130.250	81	0.250	100
8.0	130.500	80	0.250	100
9.0	130.500	61	0.500	100
9.0	130.500	57	0.500	100
8.0	130.750	78	0.250	100
9.0	131.0	56	0.500	100
8.0	131.0	77	0.250	100
8.0	131.250	78	0.250	100
9.0	131.500	61	0.500	100
8.0	131.500	80	0.250	100
9.0	131.500	59	0.500	100
8.0	131.750	77	0.250	100
8.0	132.0	73	0.250	100
9.0	132.0	61	0.500	100
9.0	132.0	59	0.500	100
8.0	132.250	75	0.250	100
9.0	132.500	61	0.500	100
8.0	132.500	77	0.250	100
9.0	132.500	59	0.500	100
8.0	132.750	73	0.250	100
8.0	133.0	78	0.250	100
9.0	133.0	54	0.500	100
8.0	133.250	77	0.250	100
8.0	133.500	78	0.250	100
9.0	133.500	61	0.500	100
9.0	133.500	57	0.500	100
8.0	133.750	80	0.250	100
9.0	134.0	61	0.500	100
8.0	134.0	81	0.250	100
9.0	134.0	57	0.500	100
8.0	134.250	80	0.250	100
8.0	134.500	81	0.250	100
9.0	134.500	61	0.500	100
9.0	134.500	57	0.500	100
8.0	134.750	83	0.250	100
9.0	135.0	53	0.500	100
8.0	135.0	85	0.250	100
8.0	135.250	84	0.250	100
9.0	135.500	61	0.500	100
8.0	135.500	85	0.250	100
9.0	135.500	56	0.500	100
8.0	135.750	84	0.250	100
8.0	136.0	85	0.250	100
9.0	136.0	61	0.500	100
9.0	136.0	56	0.500	100
8.0	136.250	86	0.250	100
9.0	136.500	61	0.500	100
8.0	136.500	85	0.250	100
9.0	136.500	56	0.500	100
8.0	136.750	83	0.250	100
8.0	137.0	81	0.250	100
9.0	137.0	54	0.500	100
8.0	137.250	83	0.250	100
8.0	137.500	81	0.250	100
9.0	137.500	61	0.500	100
9.0	137.500	57	0.500	100
8.0	137.750	80	0.250	100
9.0	138.0	61	0.500	100
8.0	138.0	78	0.250	100
9.0	138.0	57	0.500	100
8.0	138.250	81	0.250	100
8.0	138.500	80	0.250	100
9.0	138.500	61	0.500	100
9.0	138.500	57	0.500	100
8.0	138.750	78	0.250	100
9.0	139.0	56	0.500	100
8.0	139.0	76	0.250	100
8.0	139.250	78	0.250	100
9.0	139.500	64	0.500	100
8.0	139.500	80	0.250	100
9.0	139.500	61	0.500	100
8.0	139.750	76	0.250	100
8.0	140.0	73	0.250	100
9.0	140.0	64	0.500	100
9.0	140.0	61	0.500	100
8.0	140.250	75	0.250	100
9.0	140.500	64	0.500	100
8.0	140.500	76	0.250	100
9.0	140.500	61	0.500	100
8.0	140.750	73	0.250	100
8.0	141.0	75	0.250	100
9.0	141.0	56	0.500	100
8.0	141.250	76	0.250	100
8.0	141.500	78	0.250	100
9.0	141.500	66	0.500	100
9.0	141.500	63	0.500	100
8.0	141.750	75	0.250	100
9.0	142.0	66	0.500	100
8.0	142.0	72	0.250	100
9.0	142.0	63	0.500	100
8.0	142.250	73	0.250	100
8.0	142.500	75	0.250	100
9.0	142.500	66	0.500	100
9.0	142.500	63	0.500	100
8.0	142.750	72	0.250	100
9.0	143.0	64	1.0	100
8.0	143.0	73	1.0	100
9.0	143.0	61	1.0	100
0.0	144.0	85	0.250	100
0.0	144.250	86	0.250	100
0.0	144.500	85	0.250	100
0.0	144.750	83	0.250	100
0.0	145.0	81	0.250	100
1.0	145.0	54	0.500	100
0.0	145.250	83	0.250	100
0.0	145.500	81	0.250	100
1.0	145.500	61	0.500	100
1.0	145.500	57	0.500	100
0.0	145.750	80	0.250	100
1.0	146.0	61	0.500	100
0.0	146.0	78	0.250	100
1.0	146.0	57	0.500	100
0.0	146.250	81	0.250	100
0.0	146.500	80	0.250	100
1.0	146.500	61	0.500	100
1.0	146.500	57	0.500	100
0.0	146.750	78	0.250	100
1.0	147.0	56	0.500	100
0.0	147.0	77	0.250	100
0.0	147.250	78	0.250	100
1.0	147.500	61	0.500	100
0.0	147.500	80	0.250	100
1.0	147.500	59	0.500	100
0.0	147.750	77	0.250	100
0.0	148.0	73	0.250	100
1.0	148.0	61	0.500	100
1.0	148.0	59	0.500	100
0.0	148.250	75	0.250	100
1.0	148.500	61	0.500	100
0.0	148.500	77	0.250	100
1.0	148.500	59	0.500	100
0.0	148.750	73	0.250	100
0.0	149.0	78	0.250	100
1.0	149.0	54	0.500	100
0.0	149.250	77	0.250	100
0.0	149.500	78	0.250	100
1.0	149.500	61	0.500	100
1.0	149.500	57	0.500	100
0.0	149.750	80	0.250	100
1.0	150.0	61	0.500	100
0.0	150.0	81	0.250	100
1.0	150.0	57	0.500	100
0.0	150.250	80	0.250	100
0.0	150.500	81	0.250	100
