Track	Start_Time	Pitch	Duration	Dynamic
5.0	23.480	58	0.250	95
4.0	23.480	62	0.250	95
4.0	23.730	55	0.270	95
7.0	24.0	46	1.0	95
6.0	24.0	32	1.0	95
9.0	24.0	44	1.0	95
1.0	24.0	56	1.0	95
0.0	24.0	51	1.0	95
0.0	24.0	56	1.0	95
9.0	24.0	60	1.0	95
1.0	24.0	51	1.0	95
7.0	24.0	36	8.0	95
5.0	24.0	63	0.230	95
9.0	24.0	63	1.0	95
4.0	24.0	60	0.230	95
0.0	24.0	44	1.0	95
1.0	24.0	44	1.0	95
9.0	24.0	68	1.0	95
4.0	24.230	55	0.250	95
4.0	24.480	62	0.250	95
5.0	24.480	65	0.250	95
4.0	24.730	55	0.270	95
4.0	25.0	63	0.230	95
7.0	25.0	42	1.0	15
5.0	25.0	67	0.230	95
4.0	25.230	55	0.250	95
5.0	25.480	63	0.250	95
4.0	25.480	60	0.250	95
4.0	25.730	55	0.270	95
5.0	26.0	65	0.230	95
4.0	26.0	62	0.230	95
4.0	26.230	55	0.250	95
5.0	26.480	67	0.250	95
4.0	26.480	63	0.250	95
4.0	26.730	55	0.270	95
5.0	27.0	68	0.230	95
4.0	27.0	65	0.230	95
4.0	27.230	55	0.250	95
5.0	27.480	65	0.250	95
4.0	27.480	62	0.250	95
4.0	27.730	55	0.270	95
1.0	28.0	43	4.0	95
1.0	28.0	55	4.0	95
1.0	28.0	50	4.0	95
0.0	28.0	43	4.0	95
9.0	28.0	59	4.0	95
6.0	28.0	31	4.0	95
7.0	28.0	36	4.0	95
0.0	28.0	50	4.0	95
7.0	28.0	49	4.0	95
9.0	28.0	62	4.0	95
0.0	28.0	55	4.0	95
4.0	28.0	70	0.230	95
5.0	28.0	67	0.480	95
9.0	28.0	43	4.0	95
9.0	28.0	67	4.0	95
4.0	28.230	55	0.250	95
4.0	28.480	67	0.250	95
5.0	28.480	63	0.250	95
4.0	28.730	55	0.270	95
4.0	29.0	68	0.230	95
5.0	29.0	65	0.480	95
4.0	29.230	55	0.250	95
4.0	29.480	65	0.250	95
5.0	29.480	62	0.250	95
4.0	29.730	55	0.270	95
4.0	30.0	67	0.230	95
5.0	30.0	63	0.480	95
4.0	30.230	55	0.250	95
4.0	30.480	63	0.250	95
5.0	30.480	60	0.250	95
4.0	30.730	55	0.270	95
4.0	31.0	65	0.230	95
5.0	31.0	62	0.480	95
4.0	31.230	55	0.250	95
4.0	31.480	62	0.250	95
5.0	31.480	58	0.250	95
4.0	31.730	55	0.270	95
4.0	32.0	60	0.230	95
1.0	32.0	55	8.0	95
9.0	32.0	60	1.0	95
7.0	32.0	36	7.230	95
5.0	32.0	63	0.230	95
0.0	32.0	55	8.0	95
1.0	32.0	60	1.0	95
1.0	32.0	48	1.0	95
9.0	32.0	48	1.0	95
0.0	32.0	60	1.0	95
9.0	32.0	67	8.0	95
0.0	32.0	48	1.0	95
7.0	32.0	46	1.0	95
6.0	32.0	36	1.0	95
9.0	32.0	63	1.0	95
4.0	32.230	55	0.250	95
5.0	32.480	65	0.250	95
4.0	32.480	62	0.250	95
4.0	32.730	55	0.270	95
4.0	33.0	63	0.230	95
7.0	33.0	42	1.0	15
5.0	33.0	67	0.230	95
4.0	33.230	55	0.250	95
4.0	33.480	60	0.250	95
5.0	33.480	63	0.250	95
4.0	33.730	55	0.270	95
4.0	34.0	62	0.230	95
5.0	34.0	65	0.230	95
4.0	34.230	55	0.250	95
4.0	34.480	63	0.250	95
5.0	34.480	67	0.250	95
4.0	34.730	55	0.270	95
4.0	35.0	65	0.230	95
5.0	35.0	68	0.230	95
4.0	35.230	55	0.250	95
4.0	35.480	62	0.250	95
5.0	35.480	65	0.250	95
4.0	35.730	55	0.270	95
4.0	36.0	70	0.230	95
5.0	36.0	67	0.480	95
4.0	36.230	55	0.250	95
4.0	36.480	67	0.250	95
5.0	36.480	63	0.250	95
4.0	36.730	55	0.270	95
4.0	37.0	68	0.230	95
5.0	37.0	65	0.480	95
4.0	37.230	55	0.250	95
4.0	37.480	65	0.250	95
5.0	37.480	62	0.250	95
4.0	37.730	55	0.270	95
4.0	38.0	67	0.230	95
5.0	38.0	63	0.480	95
4.0	38.230	55	0.250	95
4.0	38.480	63	0.250	95
5.0	38.480	60	0.250	95
4.0	38.730	55	0.270	95
5.0	39.0	62	0.480	95
7.0	39.0	38	0.230	50
7.0	39.0	36	0.230	95
4.0	39.0	65	0.230	95
7.0	39.230	38	0.500	50
7.0	39.230	36	0.500	95
4.0	39.230	55	0.250	95
4.0	39.480	62	0.250	95
7.0	39.480	38	0.250	50
5.0	39.480	58	0.250	95
7.0	39.480	36	0.250	95
7.0	39.730	36	0.270	95
7.0	39.730	38	8.0	50
4.0	39.730	55	0.270	95
7.0	40.0	36	8.0	95
4.0	40.0	60	0.230	95
1.0	40.0	48	1.0	95
1.0	40.0	60	1.0	95
6.0	40.0	36	1.0	95
0.0	40.0	48	1.0	95
9.0	40.0	60	1.0	95
5.0	40.0	63	0.230	95
7.0	40.0	46	1.0	95
1.0	40.0	55	8.0	95
0.0	40.0	55	8.0	95
0.0	40.0	60	1.0	95
9.0	40.0	48	1.0	95
9.0	40.0	63	1.0	95
9.0	40.0	67	8.0	95
4.0	40.230	55	0.250	95
5.0	40.480	65	0.250	95
4.0	40.480	62	0.250	95
4.0	40.730	55	0.270	95
5.0	41.0	67	0.230	95
4.0	41.0	63	0.230	95
7.0	41.0	42	1.0	15
4.0	41.230	55	0.250	95
4.0	41.480	60	0.250	95
5.0	41.480	63	0.250	95
4.0	41.730	55	0.270	95
4.0	42.0	62	0.230	95
5.0	42.0	65	0.230	95
4.0	42.230	55	0.250	95
4.0	42.480	63	0.250	95
5.0	42.480	67	0.250	95
4.0	42.730	55	0.270	95
4.0	43.0	65	0.230	95
5.0	43.0	68	0.230	95
4.0	43.230	55	0.250	95
4.0	43.480	62	0.250	95
5.0	43.480	65	0.250	95
4.0	43.730	55	0.270	95
4.0	44.0	70	0.230	95
5.0	44.0	67	0.480	95
4.0	44.230	55	0.250	95
4.0	44.480	67	0.250	95
5.0	44.480	63	0.250	95
4.0	44.730	55	0.270	95
4.0	45.0	68	0.230	95
5.0	45.0	65	0.480	95
4.0	45.230	55	0.250	95
4.0	45.480	65	0.250	95
5.0	45.480	62	0.250	95
4.0	45.730	55	0.270	95
4.0	46.0	67	0.230	95
5.0	46.0	63	0.480	95
4.0	46.230	55	0.250	95
4.0	46.480	63	0.250	95
5.0	46.480	60	0.250	95
4.0	46.730	55	0.270	95
4.0	47.0	65	0.230	95
5.0	47.0	62	0.480	95
4.0	47.230	55	0.250	95
4.0	47.480	62	0.250	95
5.0	47.480	58	0.250	95
4.0	47.730	55	0.270	95
1.0	48.0	44	8.0	95
0.0	48.0	44	8.0	95
9.0	48.0	63	8.0	95
0.0	48.0	51	8.0	95
7.0	48.0	57	4.0	95
9.0	48.0	60	8.0	95
1.0	48.0	56	8.0	95
0.0	48.0	56	8.0	95
7.0	48.0	36	8.0	95
6.0	48.0	32	8.0	95
5.0	48.0	63	0.230	95
9.0	48.0	68	8.0	95
1.0	48.0	51	8.0	95
9.0	48.0	44	8.0	95
4.0	48.0	60	0.230	95
4.0	48.230	55	0.250	95
5.0	48.480	65	0.250	95
4.0	48.480	62	0.250	95
4.0	48.730	55	0.270	95
5.0	49.0	67	0.230	95
4.0	49.0	63	0.230	95
4.0	49.230	55	0.250	95
5.0	49.480	63	0.250	95
4.0	49.480	60	0.250	95
4.0	49.730	55	0.270	95
5.0	50.0	65	0.230	95
4.0	50.0	62	0.230	95
4.0	50.230	55	0.250	95
5.0	50.480	67	0.250	95
4.0	50.480	63	0.250	95
4.0	50.730	55	0.270	95
5.0	51.0	68	0.230	95
4.0	51.0	65	0.230	95
4.0	51.230	55	0.250	95
5.0	51.480	65	0.250	95
4.0	51.480	62	0.250	95
4.0	51.730	55	0.270	95
5.0	52.0	67	0.480	95
4.0	52.0	70	0.230	95
4.0	52.230	55	0.250	95
5.0	52.480	63	0.250	95
4.0	52.480	67	0.250	95
4.0	52.730	55	0.270	95
5.0	53.0	65	0.480	95
4.0	53.0	68	0.230	95
4.0	53.230	55	0.250	95
5.0	53.480	62	0.250	95
4.0	53.480	65	0.250	95
4.0	53.730	55	0.270	95
5.0	54.0	63	0.480	95
4.0	54.0	67	0.230	95
4.0	54.230	55	0.250	95
5.0	54.480	60	0.250	95
4.0	54.480	63	0.250	95
4.0	54.730	55	0.270	95
5.0	55.0	62	0.480	95
4.0	55.0	65	0.230	95
4.0	55.230	55	0.250	95
5.0	55.480	58	0.250	95
4.0	55.480	62	0.250	95
4.0	55.730	55	0.270	95
7.0	56.0	36	5.0	95
7.0	56.0	46	1.0	95
4.0	56.0	60	0.230	95
5.0	56.0	63	0.230	95
9.0	56.0	62	1.0	95
6.0	56.0	31	1.0	95
1.0	56.0	50	1.0	95
1.0	56.0	43	1.0	95
0.0	56.0	50	1.0	95
9.0	56.0	59	1.0	95
1.0	56.0	55	4.730	95
0.0	56.0	55	4.730	95
0.0	56.0	43	1.0	95
9.0	56.0	67	4.730	95
9.0	56.0	43	1.0	95
4.0	56.230	55	0.250	95
4.0	56.480	62	0.250	95
5.0	56.480	65	0.250	95
4.0	56.730	55	0.270	95
7.0	57.0	42	1.0	15
5.0	57.0	67	0.230	95
4.0	57.0	63	0.230	95
4.0	57.230	55	0.250	95
5.0	57.480	63	0.250	95
4.0	57.480	60	0.250	95
4.0	57.730	55	0.270	95
5.0	58.0	65	0.230	95
4.0	58.0	62	0.230	95
4.0	58.230	55	0.250	95
5.0	58.480	67	0.250	95
4.0	58.480	63	0.250	95
4.0	58.730	55	0.270	95
5.0	59.0	68	0.230	95
4.0	59.0	65	0.230	95
4.0	59.230	55	0.250	95
5.0	59.480	65	0.250	95
4.0	59.480	62	0.250	95
4.0	59.730	55	0.270	95
1.0	60.0	50	0.730	95
7.0	60.0	42	1.0	95
7.0	60.0	38	1.0	95
1.0	60.0	55	1.730	95
9.0	60.0	62	0.730	95
0.0	60.0	43	0.730	95
4.0	60.0	70	0.230	95
0.0	60.0	50	0.730	95
5.0	60.0	67	0.230	79
9.0	60.0	59	0.730	95
0.0	60.0	55	1.730	95
7.0	60.0	36	1.0	95
6.0	60.0	31	0.730	95
9.0	60.0	43	0.730	95
1.0	60.0	43	0.730	95
9.0	60.0	67	1.730	95
5.0	60.230	63	0.250	79
4.0	60.230	67	0.250	95
5.0	60.480	60	0.250	79
4.0	60.480	63	0.250	95
5.0	60.730	55	0.270	79
4.0	60.730	60	0.270	95
5.0	61.0	50	0.230	63
1.0	61.0	43	0.730	95
4.0	61.0	55	0.230	95
9.0	61.0	59	0.730	95
6.0	61.0	31	0.730	95
7.0	61.0	36	1.0	95
7.0	61.0	38	1.0	95
9.0	61.0	62	0.730	95
0.0	61.0	43	0.730	95
7.0	61.0	42	1.0	95
9.0	61.0	67	1.730	95
1.0	61.0	55	1.730	95
0.0	61.0	55	1.730	95
9.0	61.0	43	0.730	95
1.0	61.0	50	0.730	95
0.0	61.0	50	0.730	95
5.0	61.230	55	0.250	63
4.0	61.230	60	0.250	95
5.0	61.480	60	0.250	79
4.0	61.480	63	0.250	76
5.0	61.730	63	0.270	79
4.0	61.730	67	0.270	95
7.0	62.0	42	8.0	95
9.0	62.0	59	0.730	95
1.0	62.0	43	0.730	95
9.0	62.0	43	0.730	95
5.0	62.0	67	0.230	79
0.0	62.0	43	0.730	95
1.0	62.0	55	2.480	95
0.0	62.0	50	0.730	95
6.0	62.0	31	0.730	95
1.0	62.0	50	0.730	95
7.0	62.0	38	3.0	95
4.0	62.0	70	0.230	95
9.0	62.0	62	0.730	95
0.0	62.0	55	2.480	95
7.0	62.0	36	2.480	95
9.0	62.0	67	8.0	95
5.0	62.230	68	0.250	63
4.0	62.230	72	0.250	76
5.0	62.480	67	0.250	63
4.0	62.480	70	0.250	76
5.0	62.730	63	0.270	79
4.0	62.730	67	0.270	95
5.0	63.0	60	0.230	79
4.0	63.0	63	0.230	95
5.0	63.230	55	0.250	79
4.0	63.230	60	0.250	95
5.0	63.480	60	0.250	79
4.0	63.480	63	0.250	95
5.0	63.730	63	0.270	79
4.0	63.730	67	0.270	95
7.0	64.0	57	0.480	95
6.0	64.0	36	0.480	95
7.0	64.0	36	1.230	95
0.0	64.0	55	8.0	95
9.0	64.0	63	8.0	95
1.0	64.0	55	8.0	95
2.0	64.0	75	0.230	95
9.0	64.0	67	8.0	95
3.0	64.0	72	0.230	79
9.0	64.0	48	8.0	95
9.0	64.0	60	8.0	95
0.0	64.0	48	0.480	95
1.0	64.0	48	0.480	95
2.0	64.230	75	0.250	95
3.0	64.230	72	0.250	79
2.0	64.480	75	0.250	95
7.0	64.480	38	1.520	95
7.0	64.480	46	0.520	95
6.0	64.480	36	0.250	95
1.0	64.480	48	0.250	95
0.0	64.480	48	0.250	95
3.0	64.480	72	0.250	79
2.0	64.730	75	1.0	95
3.0	64.730	72	1.0	79
0.0	64.730	48	0.270	95
1.0	64.730	48	0.270	95
6.0	64.730	36	0.270	95
7.0	65.0	36	0.230	95
3.0	65.0	67	0.230	79
7.0	65.0	46	1.0	95
0.0	65.0	48	0.230	95
2.0	65.0	72	0.230	95
1.0	65.0	48	0.230	95
6.0	65.0	36	0.230	95
3.0	65.230	67	1.500	79
6.0	65.230	36	0.250	95
2.0	65.230	72	1.500	95
7.0	65.230	36	1.250	95
0.0	65.230	48	0.250	95
1.0	65.230	48	0.250	95
6.0	65.480	36	0.250	95
0.0	65.480	48	0.250	95
7.0	65.480	46	0.520	95
7.0	65.480	38	1.520	95
2.0	65.480	75	0.250	95
3.0	65.480	72	0.250	79
1.0	65.480	48	0.250	95
2.0	65.730	75	0.270	95
1.0	65.730	48	0.270	95
3.0	65.730	72	0.270	79
0.0	65.730	48	0.270	95
6.0	65.730	36	0.270	95
0.0	66.0	48	0.230	95
6.0	66.0	36	0.230	95
1.0	66.0	48	0.230	95
3.0	66.0	72	0.230	79
2.0	66.0	75	0.230	95
7.0	66.0	36	1.230	95
7.0	66.0	46	0.480	95
0.0	66.230	48	0.250	95
2.0	66.230	75	1.0	95
6.0	66.230	36	0.500	95
3.0	66.230	72	1.0	79
1.0	66.230	48	0.250	95
1.0	66.480	48	0.250	95
7.0	66.480	38	1.520	95
3.0	66.480	67	0.250	79
0.0	66.480	48	0.250	95
6.0	66.480	36	0.250	95
2.0	66.480	72	0.250	95
7.0	66.480	46	0.520	95
3.0	66.730	67	1.0	79
2.0	66.730	72	1.0	95
0.0	66.730	48	0.270	95
1.0	66.730	48	0.270	95
6.0	66.730	36	0.270	95
2.0	67.0	75	0.230	95
3.0	67.0	72	0.230	79
7.0	67.0	46	1.0	95
1.0	67.0	48	0.230	95
0.0	67.0	48	0.230	95
7.0	67.0	36	0.230	95
6.0	67.0	36	0.230	95
0.0	67.230	48	0.250	95
3.0	67.230	72	1.0	79
1.0	67.230	48	0.250	95
6.0	67.230	36	0.250	95
2.0	67.230	75	1.0	95
7.0	67.230	36	1.250	95
3.0	67.480	67	0.250	79
6.0	67.480	36	0.250	95
2.0	67.480	72	0.250	95
7.0	67.480	46	0.520	95
7.0	67.480	38	1.520	95
1.0	67.480	48	0.250	95
0.0	67.480	48	0.250	95
1.0	67.730	48	0.270	95
2.0	67.730	72	1.500	95
3.0	67.730	67	1.500	79
0.0	67.730	48	0.270	95
6.0	67.730	36	0.270	95
7.0	68.0	46	0.480	95
7.0	68.0	36	1.230	95
6.0	68.0	36	0.230	95
1.0	68.0	48	0.230	95
3.0	68.0	72	0.480	79
0.0	68.0	48	0.230	95
2.0	68.0	75	0.230	95
0.0	68.230	48	0.250	95
3.0	68.230	72	0.250	79
6.0	68.230	36	0.250	95
2.0	68.230	75	0.250	95
1.0	68.230	48	0.250	95
7.0	68.480	38	1.520	95
6.0	68.480	36	0.250	95
7.0	68.480	46	0.520	95
1.0	68.480	48	0.250	95
2.0	68.480	75	0.250	95
3.0	68.480	72	0.250	79
0.0	68.480	48	0.250	95
6.0	68.730	36	0.270	95
1.0	68.730	48	0.270	95
3.0	68.730	72	1.0	79
0.0	68.730	48	0.270	95
2.0	68.730	75	1.0	95
3.0	69.0	67	0.230	79
2.0	69.0	72	0.230	95
1.0	69.0	48	0.230	95
7.0	69.0	46	1.0	95
6.0	69.0	36	0.230	95
0.0	69.0	48	0.230	95
7.0	69.0	36	0.230	95
1.0	69.230	48	0.250	95
2.0	69.230	72	1.500	95
7.0	69.230	36	1.250	95
3.0	69.230	67	1.500	79
0.0	69.230	48	0.250	95
6.0	69.230	36	0.250	95
7.0	69.480	46	0.520	95
3.0	69.480	72	0.250	79
6.0	69.480	36	0.250	95
7.0	69.480	38	1.520	95
0.0	69.480	48	0.250	95
2.0	69.480	75	0.250	95
1.0	69.480	48	0.250	95
6.0	69.730	36	0.270	95
0.0	69.730	48	0.270	95
1.0	69.730	48	0.270	95
3.0	69.730	72	0.270	79
2.0	69.730	75	0.270	95
3.0	70.0	72	0.230	79
7.0	70.0	46	0.480	95
7.0	70.0	36	1.230	95
1.0	70.0	48	0.230	95
0.0	70.0	48	0.230	95
6.0	70.0	36	0.230	95
2.0	70.0	75	0.230	95
1.0	70.230	48	0.250	95
2.0	70.230	75	1.0	95
0.0	70.230	48	0.250	95
6.0	70.230	36	0.250	95
3.0	70.230	72	1.0	79
7.0	70.480	46	0.520	95
7.0	70.480	38	1.520	95
3.0	70.480	67	0.250	79
6.0	70.480	36	0.250	95
2.0	70.480	72	0.250	95
1.0	70.480	48	0.250	95
0.0	70.480	48	0.250	95
0.0	70.730	48	0.270	95
6.0	70.730	36	0.270	95
1.0	70.730	48	0.270	95
2.0	70.730	72	1.0	95
3.0	70.730	67	1.0	79
7.0	71.0	36	0.230	95
1.0	71.0	48	0.230	95
3.0	71.0	72	0.230	79
0.0	71.0	48	0.230	95
2.0	71.0	75	0.230	95
7.0	71.0	46	1.0	95
6.0	71.0	36	0.230	95
1.0	71.230	48	0.250	95
6.0	71.230	36	0.250	95
7.0	71.230	36	1.250	95
0.0	71.230	48	0.250	95
3.0	71.230	72	2.0	79
2.0	71.230	75	2.0	95
0.0	71.480	48	0.250	95
2.0	71.480	72	0.250	95
3.0	71.480	67	0.250	79
7.0	71.480	38	1.520	95
6.0	71.480	36	0.250	95
1.0	71.480	48	0.250	95
7.0	71.480	46	1.520	95
0.0	71.730	48	8.0	95
6.0	71.730	36	8.0	95
3.0	71.730	67	8.0	79
1.0	71.730	48	8.0	95
2.0	71.730	72	8.0	95
3.0	72.0	75	0.230	79
0.0	72.0	44	0.480	95
1.0	72.0	51	0.480	95
7.0	72.0	49	0.480	95
2.0	72.0	79	0.230	95
6.0	72.0	32	0.480	95
9.0	72.0	68	8.0	95
1.0	72.0	44	0.480	95
9.0	72.0	60	8.0	95
7.0	72.0	36	1.230	95
0.0	72.0	51	0.480	95
9.0	72.0	44	8.0	95
9.0	72.0	63	8.0	95
3.0	72.230	75	0.250	79
2.0	72.230	79	0.250	95
0.0	72.480	44	0.250	95
7.0	72.480	46	0.520	95
3.0	72.480	75	0.250	79
6.0	72.480	32	0.250	95
1.0	72.480	44	0.250	95
7.0	72.480	38	1.520	95
2.0	72.480	79	0.250	95
1.0	72.730	44	0.270	95
0.0	72.730	44	0.270	95
3.0	72.730	75	1.0	79
2.0	72.730	79	1.0	95
6.0	72.730	32	0.270	95
0.0	73.0	44	0.230	95
1.0	73.0	44	0.230	95
7.0	73.0	36	0.230	95
6.0	73.0	32	0.230	95
2.0	73.0	75	0.230	95
3.0	73.0	72	0.230	79
7.0	73.0	46	1.0	95
0.0	73.230	44	0.250	95
6.0	73.230	32	0.250	95
7.0	73.230	36	1.250	95
2.0	73.230	75	1.500	95
1.0	73.230	44	0.250	95
3.0	73.230	72	1.500	79
1.0	73.480	44	0.250	95
7.0	73.480	46	0.520	95
3.0	73.480	75	0.250	79
6.0	73.480	32	0.250	95
2.0	73.480	79	0.250	95
0.0	73.480	44	0.250	95
7.0	73.480	38	1.520	95
3.0	73.730	75	0.270	79
1.0	73.730	44	0.270	95
0.0	73.730	44	0.270	95
2.0	73.730	79	0.270	95
6.0	73.730	32	0.500	95
7.0	74.0	46	0.480	95
3.0	74.0	75	0.230	79
6.0	74.0	32	0.230	95
1.0	74.0	44	0.230	95
2.0	74.0	79	0.230	95
7.0	74.0	36	1.230	95
0.0	74.0	44	0.230	95
3.0	74.230	75	1.0	79
6.0	74.230	32	0.250	95
2.0	74.230	79	1.0	95
1.0	74.230	44	0.250	95
0.0	74.230	44	0.250	95
2.0	74.480	75	0.250	95
6.0	74.480	32	0.250	95
7.0	74.480	38	1.520	95
3.0	74.480	72	0.250	79
0.0	74.480	44	0.250	95
7.0	74.480	46	0.520	95
1.0	74.480	44	0.250	95
3.0	74.730	72	1.0	79
1.0	74.730	44	0.270	95
2.0	74.730	75	1.0	95
0.0	74.730	44	0.270	95
6.0	74.730	32	0.270	95
2.0	75.0	79	0.230	95
7.0	75.0	46	1.0	95
6.0	75.0	32	0.230	95
0.0	75.0	44	0.230	95
1.0	75.0	44	0.230	95
3.0	75.0	75	0.230	79
7.0	75.0	36	0.230	95
1.0	75.230	44	0.250	95
0.0	75.230	44	0.250	95
7.0	75.230	36	1.250	95
6.0	75.230	32	0.250	95
2.0	75.230	79	1.0	95
3.0	75.230	75	1.0	79
3.0	75.480	72	0.250	79
7.0	75.480	38	1.520	95
1.0	75.480	44	0.250	95
2.0	75.480	75	0.250	95
0.0	75.480	44	0.250	95
6.0	75.480	32	0.250	95
7.0	75.480	46	0.520	95
0.0	75.730	44	0.270	95
3.0	75.730	72	1.500	79
2.0	75.730	75	1.500	95
1.0	75.730	44	0.270	95
